molecule_chembl_id,IC50,units,smiles,pIC50,molecular_weight,n_hba,n_hbd,logp,ro5_fulfilled
CHEMBL256246,1.0,nM,Nc1n[nH]c2cncc(-c3ccc(NC(=O)Nc4cc(C(F)(F)F)ccc4F)cc3)c12,9.0,430.11652194799996,4,4,5.009000000000001,True
CHEMBL273062,1.0,nM,COc1ccc2c(Oc3ccc4c(C(=O)Nc5ccc(Cl)cc5)cccc4c3)ccnc2c1,9.0,454.10842014800005,4,1,7.094600000000004,True
CHEMBL270306,1.0,nM,COc1cc2nccc(Oc3ccc4c(c3)OCCN4C(=O)N[C@@H](C)c3ccccc3)c2cc1OC,9.0,485.195070964,6,1,5.713900000000005,True
CHEMBL179360,1.1,nM,COc1cc2nccc(Oc3ccc(NC(=O)Nc4cccc([N+](=O)[O-])c4)cc3)c2cc1OC,8.958607314841775,460.13828435999994,7,2,5.596500000000003,True
CHEMBL179719,1.1,nM,COc1cc2nccc(Oc3ccc(NC(=O)Nc4ccc(F)c(F)c4)cc3)c2cc1OC,8.958607314841775,451.134362528,5,2,5.9665000000000035,True
CHEMBL2430262,1.1,nM,Cc1[nH]c2c(c1C(=O)NCCO)CCC/C2=C1/C(=O)Nc2ccc(F)cc21,8.958607314841775,369.14886972,3,4,2.38352,True
CHEMBL2348991,1.1,nM,Cc1cc(C(=O)Nc2cc(Oc3ccc4nc(NC(=O)C5CC5)cn4n3)ccc2F)n(C)n1,8.958607314841775,449.1611657200001,8,2,3.303420000000001,True
CHEMBL2349005,1.1,nM,CC(=O)Nc1cn2nc(Oc3cccc(NC(=O)c4cccc(F)c4)c3)ccc2n1,8.958607314841775,405.123717592,6,2,3.8714000000000013,True
CHEMBL273187,1.1,nM,Cc1cc(NC(=O)Nc2ccc(-c3ccnc4[nH]nc(N)c34)cc2)ccc1F,8.958607314841775,376.14478738400004,4,4,4.298620000000001,True
CHEMBL243908,1.1,nM,COC(=O)Nc1nc2cc(Oc3ccc(NC(=O)Nc4cccc(Br)c4)cc3)ccc2[nH]1,8.958607314841775,495.05421615600005,5,4,5.940000000000002,True
CHEMBL2430251,1.1,nM,Cc1[nH]c2c(c1C(=O)N1CCOCC1)CCC/C2=C1/C(=O)Nc2ccc(F)cc21,8.958607314841775,395.164519784,3,2,3.133820000000001,True
CHEMBL2409775,1.1,nM,Cc1cc(C(=O)Nc2cccc(Oc3ccc4nc(NC(=O)C5CC5)nn4c3)c2)n(C)n1,8.958607314841775,431.17058753200007,8,2,3.164320000000001,True
CHEMBL2409779,1.1,nM,Cc1cc(C(=O)Nc2cccc(Oc3ccc4nc(NC(=O)C5CC5)cn4c3)c2)n(C)n1,8.958607314841775,430.175338564,7,2,3.7693200000000013,True
