chembl_id,smiles,IC50[nM]
CHEMBL1821870,Clc1ccc(-c2nc(N3C(c4ccc(Cl)cc4)CC(c4cc(C)c(C)cc4)=N3)sc2)cc1,190.0
CHEMBL1821871,Brc1ccc(C2N(c3scc(-c4ccc(Cl)cc4)n3)N=C(c3cc(C)c(C)cc3)C2)cc1,370.0
CHEMBL1821875,Clc1ccc(-c2nc(N3C(c4ccc([N+](=O)[O-])cc4)CC(c4cc(C)c(C)cc4)=N3)sc2)cc1,630.0
CHEMBL1821876,Brc1ccc(C2=NN(c3scc(-c4ccccc4)n3)C(c3ccc(F)cc3)C2)cc1,11240.0
CHEMBL1821890,Fc1ccc(C2N(c3scc(-c4ccccc4)n3)N=C(c3ccc(OC)cc3)C2)cc1,5710.0
CHEMBL1822065,Clc1ccc(-c2nc(N3C(c4ccc(O)cc4)CC(c4ccc(OC)cc4)=N3)sc2)cc1,7660.0
CHEMBL182254,Clc1c(OCc2cc(F)ccc2)ccc(Nc2ncnc3nn4c(c23)C=CC=C4)c1,31.62
CHEMBL1828860,S(=O)(=O)(NC(=O)Cn1c(C)ncc1[N+](=O)[O-])c1ccccc1,2940.0
CHEMBL1828862,S(=O)(=O)(NC(=O)Cn1c(C)ncc1[N+](=O)[O-])c1ccc(F)cc1,390.0
CHEMBL1828866,S(=O)(=O)(NC(=O)Cc1ccc(F)cc1)c1ccc(C)cc1,8280.0
CHEMBL1828870,Clc1ccc(CC(=O)NS(=O)(=O)c2ccccc2)cc1,11910.01
CHEMBL1828871,Clc1ccc(CC(=O)NS(=O)(=O)c2ccc(C)cc2)cc1,13730.0
CHEMBL1828875,Brc1ccc(CC(=O)NS(=O)(=O)c2ccccc2)cc1,17810.0
CHEMBL1828877,Brc1ccc(CC(=O)NS(=O)(=O)c2ccc(F)cc2)cc1,14530.01
CHEMBL1828878,Brc1ccc(CC(=O)NS(=O)(=O)c2ccc(Cl)cc2)cc1,15919.99
CHEMBL1828881,S(=O)(=O)(NC(=O)Cc1ccc(OC)cc1)c1ccc(C)cc1,38519.99
CHEMBL1828882,S(=O)(=O)(NC(=O)Cc1ccc(OC)cc1)c1ccc(F)cc1,21839.99
CHEMBL1830131,Clc1cc(NC(=O)/C=C/c2ccccc2)ccc1,14590.0
CHEMBL1830259,Brc1c(/C=C/C(=N/NC(=S)N)/c2ccccc2)cccc1,26000.0
CHEMBL1830260,S=C(N/N=C(/C=C/c1c(OC)cccc1)\c1ccccc1)N,33000.02
CHEMBL1830265,Clc1ccc(/C=C/C(=N/NC(=S)N)/c2ccccc2)cc1,20479.99
CHEMBL1830269,S=C(N/N=C(/C=C/c1ccc([N+](=O)[O-])cc1)\c1ccccc1)N,1570.0
CHEMBL1830279,Clc1c(/C=C/C(=N/NC(=S)N)/c2ccc(OC)cc2)cccc1,7830.0
CHEMBL1830280,S=C(N/N=C(/C=C/c1c2c(ccc1)cccc2)\c1ccccc1)N,410.0
CHEMBL185327,Clc1c(Nc2ncnc3c2cc(OC)c(OC)c3)cc(NC(=O)c2ccccc2)cc1,11000.0
CHEMBL186802,O=C(Nc1cc(Nc2ncnc3c2cc(OC)c(OC)c3)ccc1)c1ccccc1,5600.0
CHEMBL187007,Clc1c(Nc2ncnc3c2cc(OC)c(OC)c3)cc(NC(=O)c2cc(N(C)C)ccc2)cc1,29000.01
CHEMBL188762,Brc1cc(Nc2ncnc3c2cc(NC(=O)CC)cc3)ccc1,0.1
CHEMBL1914662,Fc1ccc(CNc2ncnc3[nH]c(-c4ccc(O)cc4)cc23)cc1,26.0
CHEMBL1914664,Fc1cc(CNc2ncnc3[nH]c(-c4ccc(O)cc4)cc23)ccc1,52.0
CHEMBL1914669,Brc1ccc(-c2[nH]c3ncnc(N[C@H](C)c4ccccc4)c3c2)cc1,63.0
CHEMBL1917092,Brc1ccc([SH0]2=NS(=O)(=O)c3c2ccc(C(=O)OC)c3)cc1,1000.0
CHEMBL1923007,Clc1c(Oc2cc(C(F)(F)F)ccc2)ccc(Nc2ncnc3c2n(CCO)cc3)c1,34.0
CHEMBL1928293,O=C(c1sc2ncnc(Nc3cc(C#C)ccc3)c2c1)c1[nH]c2c(c1)cccc2,18.7
CHEMBL1928309,Clc1cc(Nc2ncnc3sc(C(=O)c4[nH]c5c(c4)cccc5)cc23)ccc1,16.6
CHEMBL1928311,Clc1c(F)ccc(Nc2ncnc3sc(C(=O)c4[nH]c5c(c4)cc(O)cc5)cc23)c1,24.0
CHEMBL1928952,Clc1c(OCc2cc(F)ccc2)ccc(Nc2ncnc(Oc3cc(Nc4ncnc(N)c4)ccc3)c2)c1,61.0
CHEMBL1928958,Clc1c(OCc2cc(F)ccc2)ccc(Nc2ncnc(Oc3cc(NC(=O)/C=C/c4cc(OC)c(OC)cc4)ccc3)c2)c1,523.0
CHEMBL1928959,Clc1c(OCc2cc(F)ccc2)ccc(Nc2ncnc(Oc3cc(NC(=O)COc4cc(F)c(F)c(F)c4)ccc3)c2)c1,721.0
CHEMBL1929302,S(Cc1ccccc1)c1oc(-c2ccccc2)nn1,16630.01
CHEMBL1929305,S(Cc1ccccc1)c1oc(-c2c(N)cccc2)nn1,1510.0
CHEMBL1929307,S(Cc1ccccc1)c1oc(-c2c(OC)cccc2)nn1,12319.99
CHEMBL1929555,Clc1ccc(Nc2nc(N)nc3[nH]c(Cc4c5c(ccc4)cccc5)cc23)cc1,12620.0
CHEMBL193159,Brc1cc(Nc2ncnc3c2cc(NC(=O)CCl)cc3)ccc1,10.0
CHEMBL193368,O=C(OCCCn1cncc1)c1c(CC)c2C(Nc3cc4c(n(Cc5ccccc5)nc4)cc3)=NC=Nn2c1,170.0
CHEMBL1934623,Clc1c(OCc2cc(F)ccc2)ccc(Nc2c(C#Cc3ccc(C[NH2+]C(C)C)cc3)c(C)ncn2)c1,3.0
CHEMBL1934626,Clc1c(OCc2cc(F)ccc2)ccc(Nc2c(C#Cc3cc(F)c(C[NH+]4CCCC4)cc3)c(C)ncn2)c1,190.0
CHEMBL1934629,Clc1c(OCc2cc(F)ccc2)ccc(Nc2c(C#Cc3sc(C[NH+]4CCCC4)cn3)c(C)ncn2)c1,74.0
CHEMBL1934630,Clc1c(OCc2cc(F)ccc2)ccc(Nc2c(C#CCOc3ccc(C[NH2+]C(C)C)cc3)c(C)ncn2)c1,86.0
CHEMBL1934631,Clc1c(OCc2cc(F)ccc2)ccc(Nc2c(/C=C/c3ccc(CNCCS(=O)(=O)C)cc3)c(C)ncn2)c1,94.0
CHEMBL1934632,Clc1c(OCc2cc(F)ccc2)ccc(Nc2c(/C=C/c3ccc(C[NH2+]C(C)C)cc3)c(C)ncn2)c1,24.0
CHEMBL1934633,Clc1c(OCc2cc(F)ccc2)ccc(Nc2c(/C=C/c3ccc(C[NH2+]C4CC4)cc3)c(C)ncn2)c1,98.0
CHEMBL193681,O=C(NCCCn1cncc1)c1c(CC)c2C(Nc3cc4c(n(Cc5ccccc5)nc4)cc3)=NC=Nn2c1,40.0
CHEMBL194160,O=C(N)Cc1c(CC)c2C(Nc3cc4c(n(Cc5ccccc5)nc4)cc3)=NC=Nn2c1,1100.0
CHEMBL1945646,Clc1c(C(=O)NS(=O)(=O)c2ccccc2)ccc(C)n1,21560.0
CHEMBL1945647,Clc1c(C(=O)NS(=O)(=O)c2ccc(C)cc2)ccc(C)n1,15020.01
CHEMBL1947045,O(C)c1cc(Nc2nc(Nc3cc(OC)ccc3)ccn2)ccc1,7700.0
CHEMBL1947126,Clc1cc(Nc2c(C(=O)NC3CC(C)(C)[NH+]([O-])C(C)(C)C3)cnc3c2cc(OC)c(OC)c3)ccc1,623.0
CHEMBL194958,O=C(N)c1c(CC)c2C(Nc3cc4c(n(Cc5ccccc5)nc4)cc3)=NC=Nn2c1,120.0
CHEMBL1950289,Fc1c(Nc2n([C@@H]3COCC3)c3nc(NC4CCC(O)CC4)ncc3n2)c(F)cc(F)c1,380.0
CHEMBL195029,Clc1c(OC)cc(Nc2c(C#N)cnc3c2cc2c(cc(OCCN4CCOCC4)c(OC)c2)c3)c(Cl)c1,2700.0
CHEMBL195218,S(=O)(=O)(CCCOC(=O)Nc1c(C(C)C)c2C(Nc3c(F)cc(F)c(C(=O)NOC)c3)=NC=Nn2c1)C,4200.0
CHEMBL1956888,Brc1cc(Nc2nc(N)nc3n(Cc4ccccc4)ccc23)ccc1,166399.99
CHEMBL1958021,Clc1ccc(C2N(C=3SCC(=O)N=3)N=C(c3ccccc3)C2)cc1,3490.0
CHEMBL1958025,Fc1ccc(C2=NN(C=3SCC(=O)N=3)C(c3ccccc3)C2)cc1,8140.0
CHEMBL1958027,Clc1ccc(C2N(C=3SCC(=O)N=3)N=C(c3ccc(F)cc3)C2)cc1,10920.0
CHEMBL1958031,Clc1ccc(C2=NN(C=3SCC(=O)N=3)C(c3ccccc3)C2)cc1,5340.0
CHEMBL1958036,Clc1ccc(C2=NN(C=3SCC(=O)N=3)C(c3ccc(OC)cc3)C2)cc1,8580.0
CHEMBL1958038,Brc1ccc(C2=NN(C=3SCC(=O)N=3)C(c3ccc(F)cc3)C2)cc1,6480.0
CHEMBL1958210,Brc1ccc(C2=NN(C=3SCC(=O)N=3)C(c3ccc(C)cc3)C2)cc1,5580.0
CHEMBL1958211,Brc1ccc(C2=NN(C=3SCC(=O)N=3)C(c3ccc(OC)cc3)C2)cc1,7960.0
CHEMBL1958213,Fc1ccc(C2N(C=3SCC(=O)N=3)N=C(c3ccc(C)cc3)C2)cc1,2010.0
CHEMBL1958214,Clc1ccc(C2N(C=3SCC(=O)N=3)N=C(c3ccc(C)cc3)C2)cc1,1660.0
CHEMBL1958216,O=C1N=C(N2C(c3ccc(C)cc3)CC(c3ccc(C)cc3)=N2)SC1,1160.0
CHEMBL1958218,O(C)c1ccc(C2=NN(C=3SCC(=O)N=3)C(c3ccccc3)C2)cc1,2370.0
CHEMBL1958221,Brc1ccc(C2N(C=3SCC(=O)N=3)N=C(c3ccc(OC)cc3)C2)cc1,1260.0
CHEMBL1958223,O(C)c1ccc(C2=NN(C=3SCC(=O)N=3)C(c3ccc(OC)cc3)C2)cc1,8890.0
CHEMBL196548,O(CC)Cc1c(CC)c2C(Nc3cc4c(n(Cc5ccccc5)nc4)cc3)=NC=Nn2c1,950.0
CHEMBL196738,O=C(OCC)c1c(C)c2C(Nc3cc4c(n(Cc5ccccc5)nc4)cc3)=NC=Nn2c1,200.0
CHEMBL197525,Clc1c(OC)ccc(Nc2ncnc3c2c(OC2CC[NH+](C)CC2)ccc3)c1,1800.0
CHEMBL2018750,O=C(OC(C)C)Nc1ccc(Nc2ncnc3c2cc(OC)c(OC)c3)cc1,4800.0
CHEMBL2018754,Clc1c(NC(=O)OCCCC)ccc(Nc2ncnc3c2cc(OC)c(OC)c3)c1,6400.0
CHEMBL2018755,O=C(OC)Nc1c(C)cc(Nc2ncnc3c2cc(OC)c(OC)c3)cc1,4000.0
CHEMBL2018757,O=C(OCCC)Nc1c(C)cc(Nc2ncnc3c2cc(OC)c(OC)c3)cc1,900.0
CHEMBL2018759,O=C(OC(C)C)Nc1c(C)cc(Nc2ncnc3c2cc(OC)c(OC)c3)cc1,5800.0
CHEMBL2018760,Clc1c(NC(=O)OCC)cc(Nc2ncnc3c2cc(OC)c(OC)c3)cc1,900.0
CHEMBL2018765,Clc1c(F)ccc(Nc2ncnc3c2cc(OC)c(OCC[NH+](CC)CC)c3)c1,9900.0
CHEMBL2018767,Brc1c(C)ccc(Nc2ncnc3c2cc(OC)c(OCC[NH+](CC)CC)c3)c1,9450.0
CHEMBL2018773,Brc1cc(F)c(Nc2ncnc3c2cc(OCC[NH+](CC)CC)c(OC)c3)cc1,9100.0
CHEMBL202398,Clc1c(F)ccc(Nc2ncnc3c2cc(NC(=O)C#CCN(CCCC)CCCC)cc3)c1,40.0
CHEMBL202411,Clc1c(F)ccc(Nc2ncnc3c2cc(NC(=O)C#CCO)cc3)c1,1.4
CHEMBL2029437,O=C(Nc1cc(N2C(=O)N(c3cc4c(cc3)cccc4)Cc3c2nc(Nc2c(OC)cc(N4CC[NH+](C)CC4)cc2)nc3)ccc1)C=C,0.8
CHEMBL2029693,Fc1c(-c2oc(/C=C/3\C(=O)N(c4cc(C)ccc4)N=C\3[O-])cc2)cccc1,23100.01
CHEMBL2031311,Clc1c(OCc2ncccc2)ccc(Nc2c(C#N)cnc3c2cc(NC(=O)CC[NH+](C)C)c(OCC)c3)c1,12.5
CHEMBL2031312,Clc1c(OCc2ncccc2)ccc(Nc2c(C#N)cnc3c2cc(NC(=O)CC[NH+]2CCCCC2)c(OCC)c3)c1,24.8
CHEMBL203132,Brc1cc(Nc2ncnc3Oc4c(cc(N)cc4)CNc23)ccc1,1700.0
CHEMBL2032376,O=C(Nc1cc(N2C(=O)N(C)Cc3c2nc(Nc2c(OC)cc(N4CC[NH+](C)CC4)cc2)nc3)ccc1)C=C,1.16
CHEMBL2032379,O=C(Nc1cc(N2C(=O)N(C)Cc3c2nc(Nc2c(OC)cc(N4CCOCC4)cc2)nc3)ccc1)C=C,16.4
CHEMBL203936,Clc1c(F)ccc(Nc2ncnc3c2c(OC2CC[NH+](C)CC2)c(OC)cc3)c1,225.0
CHEMBL204085,Clc1c(F)ccc(Nc2ncnc3c2cc(NC(=O)C#CCCN2CCOCC2)cc3)c1,1.7
CHEMBL204164,Clc1c(F)ccc(Nc2ncnc3Oc4c(cc(NC(=O)C=C)cc4)CNc23)c1,4900.0
CHEMBL2047026,O=C(NO)CCCCCC(=O)Nc1c(OC)cc(O)c(C(=O)Nc2cc(C#C)ccc2)c1,1120.0
CHEMBL2047242,Clc1cc(Nc2nc(N)nc3c2-c2c(cccc2)C3)ccc1,19599.99
CHEMBL2047253,Clc1cc(F)c(Nc2nc(N)nc3c2-c2c(cccc2)C3)cc1,11700.0
CHEMBL2048905,Clc1c(Oc2c3c(snc3)ccc2)ccc(Nc2ncnc3c2n(CCO)cc3)c1,4.1
CHEMBL2048907,Clc1c(Oc2c3c(snc3)ccc2)ccc(Nc2ncnc3c2n(CCNC(=O)C(O)(C)C)cc3)c1,7.0
CHEMBL204965,Brc1cc(Nc2ncnc3Oc4c(cc(F)cc4)CNc23)ccc1,1500.0
CHEMBL205047,Clc1c(OCc2cc(F)ccc2)ccc(Nc2c(C#Cc3nc(CO)sc3)cncn2)c1,76.0
CHEMBL205776,Clc1c(F)ccc(Nc2ncnc3c2c(OC2CCOCC2)cc(OCCCN2CC[NH+](C)CC2)c3)c1,66.0
CHEMBL205966,Clc1c(OCc2cc(F)ccc2)ccc(Nc2c(C#Cc3ccc(N)cc3)cncn2)c1,30.0
CHEMBL206029,Clc1c(OCc2cc(F)ccc2)ccc(Nc2c(C#Cc3nc(CNC(=O)NCCS(=O)(=O)C)ccc3)cncn2)c1,15.0
CHEMBL206370,O(C)c1cc2c(Oc3ncnc(Nc4cc(-c5ccccc5)ccc4)c3NC2)cc1,9800.0
CHEMBL2064373,O=C1N(CCC[NH+]2CCOCC2)c2c(O1)cc1ncnc(Nc3cc(C#C)ccc3)c1c2,380.0
CHEMBL206782,Clc1c(OCc2cc(F)ccc2)ccc(Nc2c(C#Cc3cc(NC(=O)CCCC(=O)OC)ccc3)cncn2)c1,31.0
CHEMBL2070048,O(CC)c1cc2c(cc(-c3nn(C(C)C)c4ncnc(N)c34)cc2)cc1,700.0
CHEMBL2070191,Clc1cc(Nc2ncnc3c2cc(NCc2cc4OCOc4cc2)cc3)ccc1,570.0
CHEMBL2070196,Clc1cc(Nc2ncnc3c2cc(NC(=O)C2Oc4c(OC2)cccc4)cc3)ccc1,2750.0
CHEMBL2070198,Brc1cc(Nc2ncnc3c2cc(NCc2cc4OCCCOc4cc2)cc3)ccc1,98.0
CHEMBL207037,Clc1c(F)c(Nc2ncnc3c2cc(CN2CC(C(=O)N)C2)c(OC)c3)ccc1,50.0
CHEMBL207130,Clc1c(F)c(Nc2ncnc3c2cc(CN(C)C2(C(=O)N)CC[NH+](C)CC2)c(OC)c3)ccc1,9.0
CHEMBL207445,Clc1c(F)c(Nc2ncnc3c2cc(CN([C@H](C(=O)N)CCOC)C)c(OC)c3)ccc1,10.0
CHEMBL208286,Clc1c(F)c(Nc2ncnc3c2cc(CN([C@H](C(=O)N)CO)C)c(OC)c3)ccc1,20.0
CHEMBL208594,N(C)c1cc2c(Nc3cc(C)ccc3)ncnc2cc1,11.0
CHEMBL20926,O=C(Nc1cc(Nc2nc(-c3cnccc3)ccn2)c(C)cc1)c1ccccc1,65000.01
CHEMBL210893,Brc1cc(Nc2ncnc3c2cc(N(C(=O)N(N=O)CCCl)C)cc3)ccc1,294.0
CHEMBL212954,Clc1c(OCc2cc(F)ccc2)ccc(Nc2ncnc3c2cc(-c2oc(CN4CC[SH0](=O)CC4)cc2)cc3)c1,28.0
CHEMBL212965,Clc1c(OCc2ccccc2)ccc(Nc2ncnc3c2cc(-c2oc(CN4CC[SH0](=O)CC4)cc2)cc3)c1,12.0
CHEMBL214631,Clc1cc(Nc2ncnc3c2cc(OC2CC[NH+](C)CC2)c(OC)c3)c(F)cc1,106.0
CHEMBL2148044,Clc1c(Oc2cc(C(F)(F)F)ccc2)ccc(Nc2ncnc3c2n(CCNC(=O)CS(=O)(=O)C)cc3)c1,15.0
CHEMBL2148046,Clc1c(Oc2cc(C(F)(F)F)ccc2)ccc(Nc2ncnc3c2n(CCNC(=O)CS(=O)(=O)C(C)C)cc3)c1,53.0
CHEMBL215786,Clc1c(F)ccc(Nc2ncnc3c2cc(OCC2CC[NH+](C)CC2)c(OC)c3)c1,3.0
CHEMBL2178350,N(c1n(C2CC2)c2nc(Nc3ccc(N4CC[NH+](C)CC4)cc3)ncc2n1)c1ccccc1,2.0
CHEMBL2262407,Brc1cc(Nc2c(C#N)cnc3c2cc(NC(=O)C#CCNCCC)cc3)ccc1,130016.99
CHEMBL2283245,O=C(Nc1ccc(C(C)C)cc1)/C=C/c1ccccc1,14579.99
CHEMBL2283248,O=C(Nc1c(OCC)cccc1)/C=C/c1ccccc1,9350.0
CHEMBL2312646,Clc1c(CNc2nc(NC3CCCC3)c(C(=O)NC3CC[NH+](C)CC3)cn2)cc(Cl)cc1,30000.01
CHEMBL2315698,O=C([O-])[C@H](N=C1C(=O)C(C/C=C(/CC[C@]2(C)C(=C)[C@H](C)CCC2)\C)=C([O-])C(=O)C1)C(C)C,130.0
CHEMBL2316143,Fc1c(/C=C\2/C(=O)/C(=C/c3cc(OC)cc(OC)c3)/CCC/2)cccc1,2100.0
CHEMBL2316147,Fc1ccc(/C=C\2/C(=O)/C(=C/c3cc(OC)cc(OC)c3)/CCC/2)cc1,5600.0
CHEMBL2316150,O(C)c1cc(OC)cc(/C=C\2/C(=O)/C(=C/c3cc(OC)ccc3)/CCC/2)c1,6100.0
CHEMBL2316151,O(C)c1cc(OC)cc(/C=C\2/C(=O)C(=Cc3cc(O)c([O-])cc3)CCC/2)c1,400.0
CHEMBL2316155,O(C)c1c(O)cc(/C=C\2/C(=O)/C(=C/c3cc(OC)cc(OC)c3)/CCC/2)cc1,5300.0
CHEMBL231663,Fc1cc(Cn2ncc3c2ccc(NC2=NC=Nn4c2c(C[NH+]2CCC(C(=O)OC)CC2)cc4)c3)ccc1,1000.0
CHEMBL2324870,Clc1ccc(C2=NN(C(=S)N)C(c3cc4c(cc3)cccc4)C2)cc1,530.0
CHEMBL2324872,S=C(N)N1C(c2cc3c(cc2)cccc3)CC(c2ccc(OC)cc2)=N1,1040.0
CHEMBL2325097,Clc1ccc(C2=NN(c3ccccc3)C(c3cc4c(cc3)cccc4)C2)cc1,110.0
CHEMBL2325099,O(C)c1ccc(C2=NN(c3ccccc3)C(c3cc4c(cc3)cccc4)C2)cc1,120.0
CHEMBL2333164,Brc1c([O-])c2Oc3c(Br)cc(cc3Br)CC(N=O)=C([O-])NCCc3cc(c(O)cc3)Oc3c(Br)cc(cc3Br)CCNC([O-])=C(N=O)Cc(c1)c2,2900.0
CHEMBL2333999,BrCCOc1c(OC)cc2ncnc(Nc3cc(Cl)c(F)cc3)c2c1,18.1
CHEMBL2334001,Clc1c(F)ccc(Nc2ncnc3c2cc(OCCO)c(OC)c3)c1,63.4
CHEMBL2335013,FC(F)(F)c1cc(Nc2nc(N)nc3[nH]c(CCc4ncccc4)cc23)ccc1,19300.0
CHEMBL2336335,Clc1ccc(NC(=O)/C=C/c2ccccc2)cc1,13710.0
CHEMBL2336357,O=C(Nc1ccc(OC)cc1)/C=C/c1ccccc1,9049.99
CHEMBL2346678,OC[C@@H](Nc1ncnc2oc(c(-c3cc(N)ccc3)c12)-c1ccccc1)c1ccccc1,203.0
CHEMBL2347969,Brc1c(-c2ccccc2)oc2ncnc(N[C@H](CO)c3ccccc3)c12,452.0
CHEMBL2347970,OC[C@@H](Nc1ncnc2oc(c(-c3occc3)c12)-c1ccccc1)c1ccccc1,434.0
CHEMBL2374458,O(C)c1c(Cc2[nH]c3c(n2)cc(-c2nn(C4CCC(C5CC[NH+](C)CC5)CC4)c4ncnc(N)c24)cc3)cccc1,58.0
CHEMBL2381508,Clc1c(Oc2cc(NC(=O)C=C)ccc2)nc(Nc2c(OC)cc(N3CCN(CC(=O)OCCCCOc4c(S(=O)(=O)c5ccccc5)[n+]([O-])on4)CC3)cc2)nc1,174.0
CHEMBL2381510,Clc1c(Oc2cc(NC(=O)C=C)ccc2)nc(Nc2c(OC)cc(N3CCN(CC(=O)OCCOCCOc4c(S(=O)(=O)c5ccccc5)[n+]([O-])on4)CC3)cc2)nc1,101.0
CHEMBL2385959,Clc1c(OCc2cc(F)ccc2)ccc(Nc2c(/C=C/c3oc(CNCCS(=O)(=O)C)cc3)c(C)ncn2)c1,460.0
CHEMBL2385977,Clc1c(OCc2ncccc2)ccc(NC(=O)c2c(N)cc(OCC)c(NC(=O)c3ccc(CN4CC[NH+](C)CC4)cc3)c2)c1,1000.0
CHEMBL2385979,Clc1c(OCc2cc(F)ccc2)ccc(NC(=O)c2c(N)cc(OCC)c(NC(=O)/C=C/C[NH+](C)C)c2)c1,1500.0
CHEMBL2385981,Clc1c(OCc2cc(F)ccc2)ccc(NC(=O)c2c(N)cc(OCC)c(NC(=O)c3ccc(CN4CC[NH+](C)CC4)cc3)c2)c1,5000.0
CHEMBL2385988,O=C(Nc1c(OCC)ccc(C(=O)Nc2nc(-c3cnccc3)ccn2)c1)/C=C/C[NH+](C)C,6000.0
CHEMBL2385992,O=C(Nc1cc(C(=O)Nc2nc(-c3cnccc3)ccn2)c(C)cc1)/C=C/C[NH+](C)C,5000.0
CHEMBL24026,Fc1c(Nc2ncnc3c2cc(OC)c(OC/C=C/C[NH+]2CCCC2)c3)ccc(C#N)c1,800.0
CHEMBL2408823,Clc1c(Oc2ccc(CCCOc3c(S(=O)(=O)c4ccccc4)[n+]([O-])on3)cc2)nc(Nc2c(OC)cc(N3CC[NH+](C)CC3)cc2)nc1,2280.0
CHEMBL2408825,Clc1c(Oc2ccc(COc3c(S(=O)(=O)c4ccccc4)[n+]([O-])on3)cc2)nc(Nc2c(OC)cc(N3CC[NH+](C)CC3)cc2)nc1,1090.0
CHEMBL24137,Clc1cc(F)c(Nc2ncnc3c2cc(OC)c(OCCC[NH+]2CCOCC2)c3)cc1,100.0
CHEMBL241609,O=C1C(c2cc(O)c(O)cc2)=COc2c1c([O-])cc(O)c2,0.1
CHEMBL2424664,Clc1c(F)ccc(Nc2ncnc3c2cc(OCCN2CC4(CS(=O)(=O)C4)C2)c(OC)c3)c1,158.0
CHEMBL2424794,Clc1c(/C=C/C(=O)Nc2cc3c(Nc4cc(Cl)ccc4)ncnc3cc2)cccn1,3600.0
CHEMBL2424799,Clc1cc(Nc2ncnc3c2cc(NCCCSC)cc3)ccc1,5100.0
CHEMBL2425088,Clc1c(F)ccc(Nc2ncnc3c2cc(OCCN2CC4(OCC4)C2)c(OC)c3)c1,190.0
CHEMBL2425736,Brc1cc(Nc2ncnc3c2cc(NCCC[NH+]2CCCCC2)cc3)ccc1,0.41
CHEMBL2426278,Clc1c(-c2c3c([nH]c2)cccc3)nc(Nc2c(OC)cc(N3CC[NH+](C)CC3)c(NC(=O)C=C)c2)nc1,770.0
CHEMBL2426279,O=C(Nc1c(N2CC[NH+](C)CC2)cc(OC)c(Nc2nc(-c3c4c([nH]c3)cccc4)ccn2)c1)C=C,1200.0
CHEMBL2426286,Clc1c(-c2c3n(nc2)C=CC=C3)nc(Nc2c(OC)ccc(NC(=O)C=C)c2)nc1,12800.01
CHEMBL2437224,Clc1c(OCc2cc(F)ccc2)ccc(Nc2ncnc3c2cc(-c2oc(CNCC[SH0](=O)C)cc2)cc3)c1,13.0
CHEMBL2437226,Clc1c(OCc2cc(F)ccc2)ccc(Nc2ncnc3c2cc(-c2oc(CNCCS(=O)(=O)N)cc2)cc3)c1,10.8
CHEMBL2437227,Clc1c(OCc2cc(F)ccc2)ccc(Nc2ncnc3c2cc(-c2oc(CNCCS(=O)(=O)CC(F)(F)F)cc2)cc3)c1,21.1
CHEMBL2437457,Clc1ccc(Nc2nc3N(c4ccc(NC(=O)C=C)cc4)C(=O)C=Nc3cn2)cc1,373.5
CHEMBL2437463,O=C(Nc1cc(N2C(=O)C=Nc3c2nc(Nc2ccc(N4CCCCC4)cc2)nc3)ccc1)C=C,15.7
CHEMBL2437484,O=C(Nc1cc(N2C(=O)C=Nc3c2nc(Nc2ccc(OC)cc2)nc3)ccc1)/C=C/C[NH+](C)C,26283.0
CHEMBL2441567,Clc1c(OCc2cc(F)ccc2)ccc(Nc2ncnc3c2cc2N(C(=O)/C=C/C[NH+](C)C)CCOc2c3)c1,900.0
CHEMBL2442329,O=C(N1CCCCC1)c1cc(N2C(=O)c3c(O)cc(OC)cc3C=C2)ccc1,1380.0
CHEMBL2447950,Clc1cc(Nc2ncnc3c2cc(OCC)c(OCC)c3)ccc1,0.38
CHEMBL2448064,Clc1cc(F)c(Nc2ncnc3c2cc(OC)c(OCC2CC[NH2+]CC2)c3)cc1,300.0
CHEMBL2448065,Clc1cc(F)c(Nc2ncnc3c2cc(OC)c(OCC2CC[NH+](C)CC2)c3)cc1,300.0
CHEMBL246276,Fc1cc(Cn2ncc3c2ccc(NC2=NC=Nn4c2c(CO)cc4)c3)ccc1,120.0
CHEMBL246356,FC(F)(Oc1cc(C(=O)Nc2cc(Oc3c(-c4nc(NC)ncn4)cccn3)c(C)cc2)ccc1)C(F)F,25000.01
CHEMBL246489,Fc1cc(Cn2ncc3c2ccc(NC2=NC=Nn4c2c(COCCOC)cc4)c3)ccc1,490.0
CHEMBL247104,Fc1cc(Cn2ncc3c2ccc(NC2=NC=Nn4c2c(C[NH+]2CCC([NH2+]CCO)CC2)cc4)c3)ccc1,48.0
CHEMBL247309,Fc1cc(Cn2ncc3c2ccc(NC2=NC=Nn4c2c(C[NH+]2CCC([NH+](C)C)CC2)cc4)c3)ccc1,100.0
CHEMBL247711,Fc1cc(Cn2ncc3c2ccc(NC2=NC=Nn4c2c(CN2CC[NH2+]CCC2)c(OC)c4)c3)ccc1,190.0
CHEMBL248044,O(C)c1c(OC)cc2ncc(C#N)c(N[C@H]3[C@H](c4ccccc4)C3)c2c1,90.0
CHEMBL248222,O(CCCc1cnccc1)c1c(OC)cc2ncc(C#N)c(N[C@H]3[C@H](c4ccccc4)C3)c2c1,68.0
CHEMBL248321,Clc1c(OCc2nccnc2)ccc(NC2=NC=Nn3c2c(C[NH+]2CCC([NH3+])CC2)cc3)c1,32.0
CHEMBL248391,O(CCCc1cnccc1)c1c(OC)cc2c(N[C@H]3[C@H](c4ccccc4)C3)c(C#N)cnc2c1,173.0
CHEMBL248864,O(C)c1c(OC)cc2ncnc(Nc3cc(C#CC(O)(C)C)ccc3)c2c1,205.8
